doc_id,title,source,url,word_count,char_count,raw_path,cleaned_path,locations,persons,organizations,heritage_types,domains,time_period,region,tangibility,cluster
211,Torre Argentina Cat Sanctuary,Unknown,https://en.wikipedia.org/wiki/Torre_Argentina_Cat_Sanctuary,872,5027,data/raw\149_Torre Argentina Cat Sanctuary.json,data/cleaned data\.\149_Torre Argentina Cat Sanctuary.txt,"['Rome', 'Italy', 'Argentina', 'Torre']","['Antonio Crast', 'Anna Magnani', 'Franca Stoppi', 'Torre', 'Lia Dequel', 'Torre Argentina', 'Silvia Viviani', 'Silvia']","['Torre Argentina Cat Sanctuary', 'The Torre Argentina Cat Sanctuary', 'fed', 'Magnani']","['site', 'monument']","['archaeological', 'military', 'religious']",ancient,west,tangible,-1
212,Modern ruins,Unknown,https://en.wikipedia.org/wiki/Modern_ruins,837,5599,data/raw\150_Modern ruins.json,data/cleaned data\.\150_Modern ruins.txt,"['USSR', 'Japan', 'France', 'the High Arctic']","['Elin Andreassen', 'Hein B. Bjerck', 'Bjørnar Olsen']","['Modern', 'Tōhoku', 'RCN Konstantynow', 'Pyramiden']","['site', 'architecture']","['archaeological', 'architectural', 'cultural']",ancient,west,tangible,-1
213,Ancient Corinth,Unknown,https://en.wikipedia.org/wiki/Ancient_Corinth,6362,39859,data/raw\151_Ancient Corinth.json,data/cleaned data\.\151_Ancient Corinth.txt,"['the Isthmus of Corinth', 'Greece', 'Athens', 'Sparta', 'Corinth', 'Mount Ziria', 'the Mycenaean period', 'Lechaion', 'the Corinthian Gulf']","['Κόρινθος Kórinthos', 'Doric Greek', 'Paul', 'Apostle', 'Neolithic', 'Zeus', 'Ephyra']","['KORR-inth', 'Ancient Greek', 'the American School of Classical Studies', 'the Greek Ministry of Culture', ""Pausanias' Description of"", 'Ancient Corinth', 'Ayios Vasilios', 'EHIII', 'Corinthos', 'Ephyra', 'the Titan Oceanus', 'Bronze Age Mycena', 'Asi', 'Chola']","['site', 'monument']","['military', 'archaeological', 'cultural']",ancient,unknown,tangible,-1
214,Ancient Indian architecture,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Ancient_Indian_architecture,3651,23126,data/raw\archives\doc_001_Ancient Indian architecture.json,data/cleaned data\archives\doc_001_Ancient Indian architecture.txt,"['India', 'the Bronze Age', 'Indus Valley', 'Baghor', 'the Sidhi district', 'Harappan', 'Rakhigarhi', 'Agra', 'Karnataka', 'Red Fort', 'Bihar', 'Rajasthan', 'Bodh Gaya', 'Madhya Pradesh', 'Badami', 'Delhi', 'Sanchi', 'Maharashtra']","['Hinduism', 'Mauryan', 'Nagara', 'Shakti', 'Bronze', 'Harappa', 'Bronze Age', 'Ashoka']","['Ancient Indian', 'Islam', 'Northern Black Polished Ware', 'the Indian Subcontinent', 'Upper Paleolithic', 'BCE', 'Madhya Pradesh', 'Kalibangan', 'Maurya', 'Asi', 'Mughal', 'Rajput', 'Gupta', 'Chalukya', 'Archaeological Survey Of India']","['monument', 'architecture']","['religious', 'architectural', 'archaeological']",ancient,north,tangible,-1
215,Archaeological Survey of India,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Archaeological_Survey_of_India,3000,19436,data/raw\archives\doc_002_Archaeological Survey of India.json,data/cleaned data\archives\doc_002_Archaeological Survey of India.txt,"['Bengal', 'Bihar', 'India', 'Madras', 'Bombay', 'Mumbai', 'Brahmi', 'Viceroy', 'Kerala', 'Uttar Pradesh', 'Agra', 'Kolkata', 'Karnataka', 'Hampi', 'Tamil Nadu', 'Nalanda', 'Delhi', 'Gujarat', 'Chennai', 'Sanchi']","['Alexander Cunningham', 'William Jones', 'Charles Wilkins', 'Warren Hastings', 'Asiatick Researches', 'Marquis', 'Francis Buchanan', 'Mysore', 'James Prinsep', 'Canning', 'Cunningham', 'Lawrence', 'James Burgess', 'Buck', 'Edward Buck', 'Alois Anton Führer', 'Nigali Sagar', 'Ashoka']","['Archaeological Survey', 'The Archaeological Survey of India', 'ASI', 'the Asiatic Society', 'Calcutta', 'Wellesley', 'Uttar Pradesh', 'Chennai', 'Brahmi', 'Jean-Baptiste Ventura', 'Cunningham', 'the Archaeological Survey of', 'Epigraphia Indica', 'the Liberal', 'Government', 'the ""Buck Crisis', 'Pallava', 'Gupta', 'Chalukya', 'Chola']","['art', 'monument']","['archaeological', 'cultural', 'royal']",ancient,north,tangible,-1
216,Conservation and restoration of cultural property,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Conservation_and_restoration_of_cultural_property,4673,32263,data/raw\archives\doc_003_Conservation and restoration of cultural property.json,data/cleaned data\archives\doc_003_Conservation and restoration of cultural property.txt,"['Europe', 'the United Kingdom', 'Germany', 'Berlin', 'London']","['Cesare Brandi', 'Michael Faraday', 'Louis Pasteur', 'William Morris', 'Philip Webb', 'John Ruskin', 'Eugène Viollet-le-Duc', 'Friedrich Rathgen']","['Appropriate', 'Cassiodorus', 'Museum', 'Royal Museums', 'the Institute of Archaeology', 'Asi']","['art', 'architecture']","['cultural', 'architectural', 'royal']",ancient,west,tangible,-1
217,Cultural heritage,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Cultural_heritage,3233,22672,data/raw\archives\doc_003_Cultural heritage.json,data/cleaned data\archives\doc_003_Cultural heritage.txt,['Hyderabad'],['Types'],"['United Nations', 'UNESCO', 'Blue Shield International', 'Digital', 'Asi', 'Chola', 'Archaeological Survey Of India', 'Indian National Trust']","['art', 'monument']","['cultural', 'archaeological', 'military']",ancient,india,tangible,-1
218,Ancient Indian architecture,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Ancient_Indian_architecture,3651,23126,data/raw\archives\doc_004_Ancient Indian architecture.json,data/cleaned data\archives\doc_004_Ancient Indian architecture.txt,"['India', 'the Bronze Age', 'Indus Valley', 'Baghor', 'the Sidhi district', 'Harappan', 'Rakhigarhi', 'Agra', 'Karnataka', 'Red Fort', 'Bihar', 'Rajasthan', 'Bodh Gaya', 'Madhya Pradesh', 'Badami', 'Delhi', 'Sanchi', 'Maharashtra']","['Hinduism', 'Mauryan', 'Nagara', 'Shakti', 'Bronze', 'Harappa', 'Bronze Age', 'Ashoka']","['Ancient Indian', 'Islam', 'Northern Black Polished Ware', 'the Indian Subcontinent', 'Upper Paleolithic', 'BCE', 'Madhya Pradesh', 'Kalibangan', 'Maurya', 'Asi', 'Mughal', 'Rajput', 'Gupta', 'Chalukya', 'Archaeological Survey Of India']","['monument', 'architecture']","['religious', 'architectural', 'archaeological']",ancient,north,tangible,-1
219,Medieval India,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Medieval_India,2876,18150,data/raw\archives\doc_005_Medieval India.json,data/cleaned data\archives\doc_005_Medieval India.txt,"['the Gupta Empire', 'the Pala Empire', 'Bihar', 'South Asia', 'Chaturanga', 'Europe', 'Southern India', 'Sri Lanka', 'Malaysia', 'Indonesia', 'Southeast Asia', 'Afghanistan', 'Tibet', 'Northern India', 'the Ghurid Empire', 'South', 'Vijayanagara Empire', 'the Ottoman Empire', 'Persia', 'Uttar Pradesh']","['Ghurids', 'Qutb', 'Hinduism', 'Medieval India', 'Babur', 'Harsha']","['Medieval India\nMedieval India', 'the Mughal Empire', 'Ghaznavids', 'Turkic', 'Pallava', 'Asi', 'Mughal', 'Vijayanagara', 'Rajput', 'Sultanate', 'Gupta', 'Chalukya', 'Chola', 'Maratha', 'Unesco', 'Hoysala']","['art', 'site']","['royal', 'religious', 'cultural']",ancient,north,tangible,-1
220,Overhang (architecture),Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Overhang_(architecture),389,2580,data/raw\archives\doc_005_Overhang architecture.json,data/cleaned data\archives\doc_005_Overhang architecture.txt,"['Pennsylvania', 'New England', 'Connecticut']","['Frank Lloyd Wright', 'Marquee']","['Indo-Saracenic', 'Renaissance Europe', 'Prairie School', 'Mughal']","['architecture', 'monument']","['architectural', 'religious', 'military']",medieval,india,tangible,-1
221,Mughal architecture,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Mughal_architecture,4601,29396,data/raw\archives\doc_006_Mughal architecture.json,data/cleaned data\archives\doc_006_Mughal architecture.txt,"['Timurid', 'India', 'Pakistan', 'Bangladesh', 'Afghanistan', 'Babur', 'the Shalimar Gardens', 'Kashmir', 'Delhi', 'the Shalimar Gardens of Lahore', 'the Lahore Fort', 'Kabul', 'Agra', 'Persia', 'Central Asia', 'Uttar Pradesh', 'Red Fort', 'Fatehpur Sikri', 'Gujarat', 'Taj Mahal']","['Agra Fort', 'Jahangir', 'Shah Jahan', 'Aurangzeb', 'Bibi Ka Maqbara', 'Moti Masjid', 'mausoleums', 'Lahore', 'Akbar', 'Babur', 'Humayun']","['the Mughal Empire', 'Panipat', 'Fatehpur Sikri', 'Akbar', 'the Taj Mahal', 'the Wazir Khan Mosque', 'the Badshahi Mosque', 'Background\nMughal', 'Shahjahanabad', 'Asi', 'Mughal', 'Rajput', 'Sultanate', 'Gupta', 'Chola', 'Unesco']","['monument', 'architecture']","['architectural', 'religious', 'royal']",ancient,north,tangible,-1
222,Buddhist architecture,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Buddhist_architecture,1821,11782,data/raw\archives\doc_007_Buddhist architecture.json,data/cleaned data\archives\doc_007_Buddhist architecture.txt,"['Bihar', 'India', 'Thailand', 'Cambodia', 'Nepal', 'China', 'Japan', 'Korea', 'Myanmar', 'Vietnam', 'Mount Meru', 'Sanchi', 'Asia', 'Dengfeng County', 'Indonesia', 'Batujaya', 'Karawang', 'West Java', 'Central Java', 'Bodh Gaya']","['viharas', 'chaitya', 'Gautama Buddha', 'the Ellora Caves', 'Buddha', 'Hinduism', 'Java', 'Ashoka']","['the Relic Stupa of Vaishali', 'the Ajanta Caves', 'King Ashoka', 'BCE', 'Mahayana Buddhism', 'Theravada Buddhism', 'the Songyue Monastery', 'Asi']","['monument', 'architecture']","['religious', 'architectural', 'cultural']",ancient,east,tangible,-1
223,Hindu temple architecture,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Hindu_temple_architecture,7849,51233,data/raw\archives\doc_008_Hindu temple architecture.json,data/cleaned data\archives\doc_008_Hindu temple architecture.txt,"['Tirtha', 'artha', 'Purusha', 'India', 'Thailand', 'Cambodia', 'Nepal', 'China', 'Taiwan', 'Japan', 'Korea', 'Myanmar', 'Vietnam', 'Kerala', 'Karnataka', 'Konark', 'Mumbai', 'Jaipur', 'Rajasthan', 'Tamil Nadu']","['Murti', 'kalasha', 'Vastu Sastras']","['Pallava', 'Asi', 'Vijayanagara', 'Sultanate', 'Gupta', 'Chalukya', 'Chola', 'Unesco', 'Hoysala']","['monument', 'architecture']","['religious', 'architectural', 'cultural']",ancient,north,tangible,-1
224,Indo-Islamic architecture,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Indo-Islamic_architecture,3981,25669,data/raw\archives\doc_009_Indo-Islamic architecture.json,data/cleaned data\archives\doc_009_Indo-Islamic architecture.txt,"['Sindh', 'Delhi', 'North, East', 'Central India', 'West Asia', 'India', 'Bengal', 'Gujarat', 'Jaunpur', 'Lucknow', 'Uttar Pradesh', 'Agra', 'Karnataka', 'Golconda', 'Red Fort', 'Charminar', 'Rajasthan', 'Hyderabad', 'Taj Mahal']","['Ghurids', 'Bangladeshi', 'Akbar', 'Babur', 'Shah Jahan', 'Humayun', 'Aurangzeb', 'Tipu Sultan']","['the Mughal Empire', 'Agra, Lahore and Allahabad', 'the Indo-Saracenic Revivalism', 'Indo-Islamic', 'Asi', 'Mughal', 'Rajput', 'Sultanate', 'Archaeological Survey Of India', 'Maratha', 'Unesco']","['architecture', 'monument']","['religious', 'architectural', 'royal']",ancient,north,tangible,-1
225,Rock-cut architecture,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Rock-cut_architecture,1673,10822,data/raw\archives\doc_010_Rock-cut architecture.json,data/cleaned data\archives\doc_010_Rock-cut architecture.txt,"['India', 'China', 'Shravanabelagola', 'Karnataka', 'Zagwe', 'Ethiopia', 'Europe', 'Hoy', 'Mediterranean', 'Malta', 'Sardinia', 'Delhi', 'Ajanta Caves']","['Cappadocia', 'Gommateshwara', 'Bahubali', 'Lalibela', 'Neolithic']","['Petra', 'the Ajanta Caves', 'B.C. Dwarfie Stane', 'Asi']","['architecture', 'monument']","['architectural', 'religious', 'cultural']",ancient,north,tangible,-1
226,List of World Heritage Sites in India,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/List_of_World_Heritage_Sites_in_India,709,4594,data/raw\archives\doc_011_List of World Heritage Sites in India.json,data/cleaned data\archives\doc_011_List of World Heritage Sites in India.txt,"['India', 'Agra', 'Hampi', 'Ellora Caves', 'Ajanta Caves', 'Taj Mahal']","['Agra Fort', 'Taj Mahal']","['The United Nations Educational, Scientific and Cultural Organization', 'UNESCO', 'World Heritage Sites', 'the Ajanta Caves, Ellora Caves', 'the World Heritage Committee', 'the Maratha Military Landscapes of', 'the Manas Wildlife Sanctuary', 'Bodo', 'The Architectural Work of', 'Le Corbusier', 'the World Heritage List', 'List of Intangible Cultural Heritage', 'UNESCO Memory', 'the World Register', 'Maratha']","['site', 'monument']","['cultural', 'architectural', 'military']",unknown,india,tangible,-1
227,Monuments of National Importance,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Monuments_of_National_Importance,388,2469,data/raw\archives\doc_012_Monuments of National Importance.json,data/cleaned data\archives\doc_012_Monuments of National Importance.txt,['India'],[],"['Monuments of National Importance', 'An Archaeological Sites', 'Ancient Monument', 'the Archaeological Survey of', 'National Monument Authority', 'the Archaeological Survey of India', 'PIB', 'Asi', 'Archaeological Survey Of India']","['monument', 'site']","['archaeological', 'cultural', 'architectural']",ancient,india,tangible,-1
228,Ancient Indian architecture,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Ancient_Indian_architecture,3651,23126,data/raw\archives\doc_013_Ancient Indian architecture.json,data/cleaned data\archives\doc_013_Ancient Indian architecture.txt,"['India', 'the Bronze Age', 'Indus Valley', 'Baghor', 'the Sidhi district', 'Harappan', 'Rakhigarhi', 'Agra', 'Karnataka', 'Red Fort', 'Bihar', 'Rajasthan', 'Bodh Gaya', 'Madhya Pradesh', 'Badami', 'Delhi', 'Sanchi', 'Maharashtra']","['Hinduism', 'Mauryan', 'Nagara', 'Shakti', 'Bronze', 'Harappa', 'Bronze Age', 'Ashoka']","['Ancient Indian', 'Islam', 'Northern Black Polished Ware', 'the Indian Subcontinent', 'Upper Paleolithic', 'BCE', 'Madhya Pradesh', 'Kalibangan', 'Maurya', 'Asi', 'Mughal', 'Rajput', 'Gupta', 'Chalukya', 'Archaeological Survey Of India']","['monument', 'architecture']","['religious', 'architectural', 'archaeological']",ancient,north,tangible,-1
229,List of most-visited palaces and monuments,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/List_of_most-visited_palaces_and_monuments,162,1039,data/raw\archives\doc_014_List of most-visited palaces and monuments.json,data/cleaned data\archives\doc_014_List of most-visited palaces and monuments.txt,"['the United Kingdom', 'Spain']",['Patrimonio Nacional'],"['the Association of Leading Visitor Attractions', 'ALVA', 'the U.S. National Park Service', 'National Monuments', 'Russian Ministries of Culture']","['monument', 'site']","['royal', 'cultural']",unknown,unknown,tangible,-1
230,Monuments of National Importance,Heritage Documentation (Wikipedia),https://en.wikipedia.org/wiki/Monuments_of_National_Importance,388,2469,data/raw\archives\doc_014_Monuments of National Importance.json,data/cleaned data\archives\doc_014_Monuments of National Importance.txt,['India'],[],"['Monuments of National Importance', 'An Archaeological Sites', 'Ancient Monument', 'the Archaeological Survey of', 'National Monument Authority', 'the Archaeological Survey of India', 'PIB', 'Asi', 'Archaeological Survey Of India']","['monument', 'site']","['archaeological', 'cultural', 'architectural']",ancient,india,tangible,-1
231,Untitled,Unknown,,1,8,data/raw\indian_heritage\discovery_log.json,data/cleaned data\indian_heritage\discovery_log.txt,[],[],[],[],[],unknown,unknown,tangible,-1
232,Badami cave temples,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Badami_cave_temples,4174,24483,data/raw\indian_heritage\indian_001_Badami cave temples.json,data/cleaned data\indian_heritage\indian_001_Badami cave temples.txt,"['Badami', 'Karnataka', 'India', 'Badami Chalukya', 'the west bank', 'Early Chalukya', 'Mallaprabha River', 'Ananta', 'Bhudevi', 'Harihara', 'Narasimha', 'Jainism', 'The Malaprabha River', 'Vatapipura', 'Chalukya', 'Hampi', 'Aihole', 'Ellora Caves', 'Pattadakal', 'Maharashtra']","['Shiva', 'Bahu Ganesha', 'Skanda', 'Vishnu', 'Varaha', 'Virata Vishnu', 'Arali Tirtha', 'Belagavi', 'Pattadakal', 'Vatapinagari', 'Agastya Tirtha', 'Mahavira']","['Jain', 'Ardhanari', 'Mahishamardini', 'Vishnu as Trivikrama', 'Trivikrama', 'IXT', 'UNESCO', 'Vatapi', 'Asi', 'Chalukya', 'Chola']","['art', 'monument']","['religious', 'cultural', 'royal']",ancient,south,tangible,-1
233,Grand Trunk Road,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Grand_Trunk_Road,1692,10584,data/raw\indian_heritage\indian_001_Grand Trunk Road.json,data/cleaned data\indian_heritage\indian_001_Grand Trunk Road.txt,"['Asia', 'Central Asia', 'Teknaf', 'Bangladesh', 'Myanmar', 'Kabul', 'Afghanistan', 'Chittagong', 'Dhaka', 'Kolkata', 'Kanpur', 'Aligarh', 'Delhi', 'India', 'Lahore', 'Peshawar', 'Pakistan', 'Uttarapatha', 'Ashoka', 'Sonargaon']","['Shah Rah-e-Azam', 'Badshahi Sadak', 'Long Walk', 'Agra', 'Rawalpindi', 'Sher Shah Suri', 'Mahmud Shah Durrani', 'Rajshahi', 'Ambala', 'Ludhiana', 'N-5', 'Peshawar', 'Uttarapatha', 'Mauryan Empire', 'Chandragupta Maurya', 'Purushapura', 'Taxila', 'Chandragupta', 'Ashoka']","['Uttarapath', 'BCE', 'Ganges', 'The Grand Trunk Road', 'N4 & N405', 'Dhaka to Sirajganj', 'NH 12', 'NH 27', 'NH 44', 'Karnal', 'NH 3 (Jalandhar to', 'Attari', 'Amritsar', 'Wagah', 'Gujrat', 'Lalamusa', 'Torkham-Jalalabad', 'Ghazni', 'Mahabharata', 'Grand Trunk']","['art', 'artifact']","['military', 'cultural', 'royal']",ancient,north,tangible,-1
234,Hawa Mahal,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Hawa_Mahal,1084,6343,data/raw\indian_heritage\indian_001_Hawa Mahal.json,data/cleaned data\indian_heritage\indian_001_Hawa Mahal.txt,"['Jaipur', 'Rajasthan', 'India', 'Zenana', 'Maharaja', 'Jaipur of Rajasthan', 'Jharokhas', 'Fatehpur Sikri']","['Hawa Mahal', 'Lal Chand Ustad']","['Hawa Mahal', 'Maharaja Sawai Pratap Singh', 'the Maharaja Sawai Pratap Singh', 'Khetri Mahal', 'Venturi', 'Mahal', 'the Unit Trust of India', 'The Hawa Mahal', 'Hindu Rajput', 'Islamic Mughal', 'Mughal', 'Rajput']","['monument', 'architecture']","['royal', 'architectural', 'cultural']",medieval,north,tangible,-1
235,Hunter-gatherer,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Hunter-gatherer,3628,24785,data/raw\indian_heritage\indian_002_Hunter-gatherer.json,data/cleaned data\indian_heritage\indian_002_Hunter-gatherer.txt,"['Siberia', 'Africa', 'Americas']","['Hunter', 'Bronze', 'Socially', 'Homo']","['Homo', 'Iron Age', 'Pumé', 'Asi', 'Chola']","['architecture', 'art']","['cultural', 'archaeological', 'military']",ancient,india,tangible,-1
236,Jognakhera,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Jognakhera,372,2394,data/raw\indian_heritage\indian_002_Jognakhera.json,data/cleaned data\indian_heritage\indian_002_Jognakhera.txt,"['Harappan', 'Indus Valley', 'Kurukshetra District', 'Haryana', 'India', 'South Asia', 'Kuru', 'Panchala', 'Ganga']","['Jogankhera', 'Grey Ware', 'B. B. Lal', 'Hathira', 'Sutlej Yamuna', 'Haryana']","['Jognakhera', 'The Painted Grey Ware', 'IVC', 'Northern Black Polished Ware', 'NBPW', 'BCE', 'the Magadha Empire', 'PGW', 'the Northern Black Polished Ware', 'Mahabharata', 'Hat (Hathira', 'Kurukshetra', 'Jognakhera and Kunal', 'Saraswati', 'the Indus Valley Civilization\nHydraulic', 'the Indus Valley Civilization\nKunal', 'Asi']",['site'],"['military', 'cultural', 'archaeological']",ancient,north,tangible,-1
237,Paddy field,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Paddy_field,4826,30266,data/raw\indian_heritage\indian_002_Paddy field.json,data/cleaned data\indian_heritage\indian_002_Paddy field.txt,"['Paddy', 'the Yangtze River', 'China', 'Island Southeast Asia', 'Madagascar', 'Melanesia', 'Polynesia', 'Asia', 'East Asia', 'Mainland Southeast Asia', 'South Asia', 'Bangladesh', 'Cambodia', 'India', 'Indonesia', 'Iran', 'Japan', 'Laos', 'Malaysia', 'Mongolia']","['Neolithic', 'Hmong-Mien', 'Micronesia', 'Kadazan Dusun']","['Camargue', 'the Valencian Community', 'Drip', 'Asi']","['site', 'art']","['cultural', 'archaeological', 'military']",ancient,south,tangible,-1
238,Babar Kot,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Babar_Kot,268,1639,data/raw\indian_heritage\indian_003_Babar Kot.json,data/cleaned data\indian_heritage\indian_003_Babar Kot.txt,"['Indus Valley', 'Gujarat', 'India', 'Ahmedabad', 'Bhavnagar', 'Jafarabad']","['Babar Kot\nBabar Kot', 'Babar Kot', 'Rojdi', 'bajra', 'kot', 'Pabumath\nDesalpur\nReferences']","['University of Pennsylvania', 'Oriyo', 'BCE', 'Babar', 'List of Indus Valley Civilization']","['site', 'monument']","['archaeological', 'military']",ancient,west,tangible,-1
239,"Jama Mosque, Ahmedabad",Indian Heritage (Auto-discovered),"https://en.wikipedia.org/wiki/Jama_Mosque,_Ahmedabad",1619,9485,data/raw\indian_heritage\indian_003_Jama Mosque Ahmedabad.json,data/cleaned data\indian_heritage\indian_003_Jama Mosque Ahmedabad.txt,"['Ahmedabad', 'Gujarat', 'India', 'Bhadra Fort', 'Teen Darwaza', 'Wudu', 'Mumbai', 'Delhi']","['Jama Mosque', 'Jumah Mosque', 'Jami', 'Masjid', 'Ahmad Shah I.', 'Sarar', 'Sultan Ahmad Shah I.', 'Tripolia Gate', 'The Jama Masjid', 'Ahmed Shah', 'Sultan Ahmed Shah', 'Maidan', 'Ahmad Shah', 'Hazira']","['the Teen Darwaza', 'mosques', 'the Jama Mosque', 'The Sunni Muslim Waqf Committee', 'The Archeological Society of India', 'the Archaeological Monuments and Archaeological', 'ASI']","['monument', 'architecture']","['religious', 'royal', 'architectural']",ancient,north,tangible,-1
240,Unakoti,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Unakoti,885,5341,data/raw\indian_heritage\indian_003_Unakoti.json,data/cleaned data\indian_heritage\indian_003_Unakoti.txt,"['Samatata', 'Unakoti', 'Chaturmukhalinga', 'Hindi', 'Unakoti District', 'Tripura', 'Kallu', 'Parvati', 'Mount Kailash', 'Kailash', 'Kailashahar', 'Dharmanagar', 'India', 'Centre']","['Unakoti\nUnakoti', 'Subrai Khung', 'Shaivite', 'Sri Bhumi', 'Unakoti', 'Shiva', 'Ganesha', 'Unakotiswara Kal Bhairava', 'Kallu', 'Ashokastami Mela', 'Agartala', 'Chabimura', 'Ashoka']","['Unakoti', 'Deva Dynasty', 'SriJayadeva', 'UNESCO', 'the Kailashahar Subdivision', 'Durga', 'Nandi Bull', 'Shiva-Parvati', 'Shiva', 'Agartala', 'Silchar', 'ASI', 'the UNESCO', 'Archaeological Survey Of India']","['art', 'site']","['cultural', 'religious', 'royal']",ancient,east,tangible,-1
241,Salt marsh,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Salt_marsh,7337,48582,data/raw\indian_heritage\indian_004_Salt marsh.json,data/cleaned data\indian_heritage\indian_004_Salt marsh.txt,"['Southern Europe', 'Camargue', 'France', 'Spain', 'Mississippi River', 'the United States', 'New Zealand', 'Awhitu', 'Auckland', 'the Manawatū Estuary', 'Christchurch', 'the Frisian Islands', 'Morecambe Bay', 'Portsmouth', 'Britain', 'the Bay of Fundy', 'North America', 'Italy', 'macroalgae']",[],"['the Avon Heathcote Estuary / Ihutai', 'Asi']","['art', 'tradition']","['cultural', 'military', 'royal']",ancient,unknown,intangible,-1
242,Snow leopard,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Snow_leopard,4011,24394,data/raw\indian_heritage\indian_004_Snow leopard.json,data/cleaned data\indian_heritage\indian_004_Snow leopard.txt,"['Felidae', 'Central and South Asia', 'Afghanistan', 'the Tibetan Plateau', 'Siberia', 'Mongolia', 'China', 'Kyrgyz', 'the Barbary Coast', 'Persia', 'East India', 'the Altai Mountains', 'Nepal', 'Asia', 'Pamir Mountains', 'Himalayas', 'Qinghai', 'France', 'Portugal']","['Lynx', 'Johann Christian Daniel von Schreber', 'Georges-Louis Leclerc', 'Comte de Buffon', 'John Edward Gray', 'Christian Gottfried Ehrenberg', 'Thomas Horsfield', 'Evolution\nBased']","['Uncia', 'Panthera', 'the Museum of the East India Company', 'Reginald Innes Pocock', 'Asi']","['art', 'site']","['cultural', 'military', 'royal']",ancient,north,tangible,-1
243,Victorian Gothic and Art Deco Ensembles of Mumbai,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Victorian_Gothic_and_Art_Deco_Ensembles_of_Mumbai,551,3482,data/raw\indian_heritage\indian_004_Victorian Gothic and Art Deco Ensembles of Mumbai.json,data/cleaned data\indian_heritage\indian_004_Victorian Gothic and Art Deco Ensembles of Mumbai.txt,"['Mumbai', 'Bombay', 'Fort', 'Esplanade', 'Back bay Reclamation', 'the Old Secretariat Building', 'Oval', 'Manama', 'Bahrain', 'Esplanade Mansion', 'Maharashtra']","['Victorian Gothic', 'Art Deco Ensembles', 'Art Deco', 'Marine Drive', 'Indian Neo-Gothic', 'David Sassoon', 'Cowasji Jehangir Hall', 'Marine Drive\nGallery\nReferences\nExternal', 'Art Deco Buildings', 'Shivaji']","['The Victorian Gothic', 'Victorian Revival', 'UNESCO World Heritage Site', 'the Bombay High Court', 'The University of Mumbai', 'The City Civil and Sessions Court', 'the Rajabai Clock Tower', 'the Eros Cinema', 'Victorian Gothic', 'World Heritage Sites', 'World Heritage Committee', 'City Civil and Sessions Court', 'University of Bombay', 'Maharashtra Police', 'Standard Chartered Bank Building', 'Wellington Fountain\nArmy', 'Navy Building\nInstitute of Science\nSir', 'National Gallery', 'Soona Mahal', 'Unesco']","['architecture', 'art']","['architectural', 'cultural', 'royal']",ancient,west,tangible,-1
